Temperature (C),Wind Speed (km/h),Humidity
17.89444444444444,16.3898,42.0
17.89444444444444,22.5883,33.0
17.96111111111111,21.4935,36.0
17.82222222222222,21.0588,40.0
15.155555555555557,16.5669,46.0
12.755555555555556,9.821,54.0
10.27777777777778,12.654600000000002,64.0
8.683333333333334,14.1358,69.0
8.372222222222222,13.1054,71.0
7.249999999999998,10.706500000000002,73.0
7.133333333333336,11.27,73.0
8.822222222222223,9.4507,71.0
3.916666666666665,10.7709,85.0
3.3500000000000005,10.448900000000002,85.0
3.355555555555555,5.9409,87.0
3.022222222222221,4.7978000000000005,88.0
4.21111111111111,0.6601,88.0
8.850000000000001,4.0733,77.0
12.266666666666666,12.2521,65.0
12.872222222222224,7.406,54.0
14.038888888888891,11.8013,50.0
15.072222222222225,15.3433,44.0
17.17777777777778,16.3737,43.0
17.16111111111111,22.620500000000003,37.0
17.22222222222222,24.761800000000004,34.0
16.25,17.661700000000003,36.0
17.31111111111111,13.202,39.0
16.177777777777777,20.4953,39.0
13.02777777777778,11.0446,48.0
10.627777777777778,7.792400000000001,57.99999999999999
10.094444444444443,5.2647,61.0
9.5,6.7298,63.0
9.016666666666664,6.359500000000001,68.0
8.827777777777778,6.5688,71.0
9.383333333333333,3.5420000000000007,64.0
5.316666666666666,10.2879,70.0
8.272222222222222,6.295100000000001,76.0
8.22777777777778,6.745900000000001,80.0
8.483333333333336,4.1055,75.0
7.705555555555555,9.338,76.0
8.788888888888888,13.4274,71.0
8.18888888888889,17.806600000000003,68.0
8.983333333333334,16.4059,63.0
11.133333333333333,12.3487,54.0
12.7,13.9587,52.0
13.961111111111112,12.8317,44.0
14.07222222222222,14.6188,38.0
15.227777777777776,9.1448,41.0
16.177777777777777,12.8317,35.0
17.15,20.8495,26.0
16.211111111111112,16.8084,28.000000000000004
15.066666666666666,20.6402,30.0
12.933333333333334,12.9444,37.0
8.861111111111112,9.160900000000002,56.99999999999999
7.505555555555554,9.8693,59.0
6.816666666666668,11.382700000000002,61.0
6.116666666666665,7.0357,62.0
4.549999999999999,11.1573,69.0
4.4555555555555575,3.6386,67.0
7.022222222222222,7.148400000000001,70.0
4.172222222222221,6.3434,74.0
4.222222222222223,3.703,71.0
4.33888888888889,7.1806,71.0
1.9944444444444465,3.1395,85.0
3.6666666666666674,3.0268,82.0
7.5166666666666675,5.7477,72.0
11.11111111111111,4.9427,60.0
13.91111111111111,3.6386,54.0
15.955555555555556,12.8156,41.0
17.77777777777778,11.0929,33.0
17.82222222222222,7.8729,28.000000000000004
18.87777777777778,11.640300000000002,36.0
18.95555555555556,12.9283,30.0
19.488888888888887,11.3183,31.0
18.011111111111113,13.685,34.0
17.383333333333333,12.6385,37.0
14.21111111111111,9.499,46.0
13.261111111111113,7.889000000000001,51.0
12.266666666666666,7.792400000000001,52.0
11.555555555555554,6.118,56.99999999999999
10.4,7.0196000000000005,62.0
13.916666666666664,3.0751,56.99999999999999
13.266666666666667,3.4132,60.0
12.5,3.5903,75.0
10.583333333333332,3.5098000000000003,68.0
10.033333333333337,9.0965,72.0
9.844444444444443,6.4561,69.0
9.966666666666663,8.0822,72.0
13.666666666666666,11.27,61.0
17.394444444444446,10.7709,50.0
19.88888888888889,10.8675,41.0
22.133333333333336,9.0482,34.0
23.577777777777776,9.2092,31.0
24.838888888888885,11.8174,28.999999999999996
24.95555555555556,12.1233,26.0
25.96111111111112,6.9069,25.0
27.11111111111111,4.2987,24.0
26.088888888888885,2.9624,24.0
27.15,10.722600000000002,22.0
25.09444444444445,10.8997,28.000000000000004
23.98333333333333,4.7656,28.999999999999996
21.25,1.4651,38.0
17.849999999999998,1.6583,50.0
17.11111111111111,0.0,51.0
14.961111111111112,3.1878,57.99999999999999
22.066666666666663,5.8443000000000005,66.0
22.066666666666663,13.6528,65.0
20.161111111111115,19.014100000000003,75.0
19.86111111111111,10.948,72.0
19.35555555555556,6.7137,74.0
19.194444444444443,5.7316,77.0
18.82222222222222,1.5778,79.0
19.88888888888889,4.4758,74.0
20.05,2.7531000000000003,76.0
22.11111111111111,4.6207,65.0
24.772222222222226,3.2844,52.0
25.827777777777776,4.395300000000001,50.0
27.13888888888889,7.5992,45.0
28.73333333333333,4.2343,41.0
28.77777777777778,7.357700000000001,41.0
29.88333333333334,10.787,38.0
29.90555555555555,10.706500000000002,36.0
29.79444444444444,11.431,36.0
29.86111111111111,7.969500000000001,36.0
28.67777777777778,11.1573,39.0
27.011111111111116,23.506,46.0
23.911111111111115,10.8031,55.00000000000001
22.600000000000005,3.4615,63.0
20.37777777777778,24.0695,74.0
19.261111111111116,6.617100000000001,79.0
19.21666666666667,6.552700000000001,79.0
18.177777777777777,13.5401,76.0
18.194444444444443,13.685,76.0
17.66111111111111,10.5133,75.0
17.522222222222222,6.118,81.0
16.133333333333333,5.6833,85.0
17.755555555555556,4.7656,79.0
20.91666666666667,9.1931,70.0
22.0,16.3737,69.0
22.09444444444444,13.6045,72.0
22.666666666666668,8.227100000000002,72.0
23.827777777777776,6.8908000000000005,66.0
25.95555555555556,8.9516,55.00000000000001
26.683333333333334,9.8693,50.0
26.116666666666667,10.7709,51.0
25.11666666666666,12.3165,54.0
23.62222222222222,11.1734,64.0
23.911111111111115,7.985600000000001,62.0
21.22222222222222,20.6724,63.0
20.200000000000003,7.5992,66.0
19.95,0.9338,64.0
19.88333333333334,5.9731000000000005,64.0
18.8,10.851400000000002,76.0
18.84444444444445,10.3684,71.0
18.28888888888889,6.0536,76.0
17.655555555555555,10.4006,79.0
17.22222222222222,6.021400000000001,79.0
16.20555555555556,5.892600000000001,82.0
15.866666666666667,3.0751,86.0
17.244444444444444,4.7334000000000005,82.0
17.77777777777778,7.6636,79.0
18.82222222222222,7.647500000000001,81.0
20.90555555555555,7.824600000000001,62.0
19.91111111111111,20.9944,74.0
20.91111111111111,17.066,76.0
21.06666666666667,16.4059,79.0
18.93333333333333,16.744000000000003,84.0
23.35555555555556,16.9533,62.0
22.700000000000003,19.7547,63.0
23.78333333333333,13.8138,59.0
23.516666666666666,16.599100000000004,61.0
22.666666666666668,15.617,63.0
21.13888888888889,10.8192,69.0
19.98888888888889,8.4525,76.0
18.93888888888889,7.792400000000001,84.0
19.444444444444443,11.1573,81.0
18.477777777777774,6.8747,86.0
18.916666666666668,6.488300000000001,84.0
18.916666666666668,10.7387,84.0
18.811111111111117,10.4811,86.0
18.86666666666666,6.5205,85.0
18.86666666666666,11.0607,84.0
18.433333333333337,11.1895,88.0
18.82222222222222,12.4292,84.0
18.82222222222222,16.985500000000002,79.0
19.90555555555555,15.0374,76.0
21.13333333333334,20.2055,73.0
23.79444444444444,25.164300000000004,59.0
25.827777777777776,22.395100000000003,51.0
27.61666666666666,22.0409,47.0
27.61111111111111,24.955,44.0
28.67777777777778,28.1267,38.0
28.772222222222226,25.1965,37.0
28.79444444444444,24.9711,37.0
27.82777777777778,20.8173,40.0
27.24444444444445,17.5329,39.0
27.17222222222222,13.9587,39.0
23.066666666666663,8.017800000000001,50.0
21.03888888888889,11.0446,57.99999999999999
19.522222222222226,6.44,62.0
18.84444444444445,6.6332,66.0
18.79444444444444,6.1502,66.0
17.733333333333334,3.2039,71.0
17.572222222222223,8.4847,74.0
17.17777777777778,6.4078,73.0
16.65,3.2039,79.0
15.92222222222222,6.8425,83.0
16.094444444444445,3.5742000000000007,82.0
18.73333333333333,3.703,74.0
20.92777777777778,11.753,66.0
23.88888888888889,12.9605,57.99999999999999
26.04444444444444,12.2682,48.0
27.05555555555556,11.1573,43.0
27.75555555555555,12.6224,40.0
29.90555555555555,12.9444,35.0
29.866666666666667,16.7923,33.0
30.99444444444445,16.856700000000004,30.0
30.022222222222226,17.2109,31.0
29.92777777777778,19.4327,30.0
29.92777777777778,19.9962,30.0
27.77777777777778,14.2002,35.0
25.07222222222222,7.5187,42.0
22.25,3.5259,54.0
21.62777777777778,6.44,56.00000000000001
20.14444444444445,6.3434,60.0
18.916666666666668,6.6493,64.0
17.855555555555554,3.3488,68.0
18.42222222222222,3.719100000000001,72.0
16.744444444444444,3.4776,75.0
16.166666666666668,6.166300000000001,76.0
15.933333333333334,3.9606,79.0
15.050000000000002,1.8032000000000004,83.0
18.71111111111112,1.8354,69.0
22.48888888888889,9.4829,60.0
25.92777777777778,9.5151,48.0
27.75555555555555,12.2038,39.0
29.772222222222226,11.4954,32.0
31.04444444444444,12.0106,30.0
31.088888888888885,13.4757,26.0
31.05555555555556,7.486500000000001,28.000000000000004
32.66111111111112,8.0661,26.0
32.2,9.1126,26.0
32.077777777777776,4.652900000000001,27.0
32.15555555555555,7.711900000000001,28.000000000000004
30.97222222222222,10.6099,30.0
27.17777777777778,4.2826,40.0
23.86666666666666,1.5134,51.0
22.17777777777778,2.4633000000000003,57.99999999999999
20.73333333333333,4.250400000000001,63.0
19.98333333333333,3.0751,69.0
19.86111111111111,6.44,71.0
19.55,3.0751,70.0
17.272222222222226,3.2844,75.0
17.733333333333334,3.3005,76.0
17.849999999999998,6.0697,77.0
17.711111111111112,4.7495,71.0
19.916666666666664,8.9677,64.0
22.70555555555556,11.5276,59.0
26.25555555555556,11.0446,47.0
30.050000000000004,15.939000000000002,34.0
31.00555555555556,17.5973,33.0
32.71111111111111,13.2342,27.0
33.794444444444444,17.1948,25.0
33.62777777777777,15.906800000000002,24.0
33.86666666666666,14.6188,25.0
33.888888888888886,12.6063,27.0
33.74444444444444,16.1161,27.0
32.849999999999994,12.3648,27.0
31.20555555555556,7.760200000000001,32.0
27.96666666666667,9.2092,35.0
25.99444444444445,7.776300000000001,40.0
24.88333333333334,10.6099,41.0
22.883333333333333,3.5742000000000007,48.0
23.216666666666672,3.3327,47.0
22.61666666666666,6.118,50.0
21.50555555555555,2.8658,53.0
21.16111111111111,5.554500000000001,56.00000000000001
20.07222222222222,5.119800000000001,62.0
19.07222222222222,2.6726,66.0
17.41111111111111,3.4776,68.0
21.022222222222226,0.7406,60.0
23.42777777777778,6.021400000000001,56.99999999999999
25.95555555555556,3.3166,51.0
28.63888888888889,2.737,44.0
29.62222222222222,4.347,39.0
31.97222222222222,7.808499999999999,34.0
32.550000000000004,9.0482,33.0
33.56666666666667,9.5634,31.0
33.70555555555556,12.236,31.0
34.21666666666667,10.9319,31.0
33.62777777777777,12.4614,31.0
32.56666666666667,15.520400000000002,33.0
30.95,16.888900000000003,39.0
27.800000000000004,13.4596,47.0
27.10555555555556,12.5902,48.0
25.95,14.0875,50.0
24.88888888888889,16.9533,55.00000000000001
23.75,14.731500000000002,56.00000000000001
23.127777777777776,25.3736,54.0
20.4,21.896,71.0
18.45555555555556,20.4792,77.0
18.36111111111111,10.851400000000002,78.0
18.366666666666667,4.1377,82.0
18.244444444444447,11.0124,78.0
17.68888888888889,9.5795,78.0
17.744444444444444,13.8138,80.0
19.00555555555555,15.906800000000002,73.0
22.16111111111111,14.296800000000005,64.0
23.672222222222224,7.776300000000001,59.0
26.04444444444444,3.4454,50.0
26.18333333333333,2.3667,50.0
27.15555555555555,9.0482,44.0
28.84444444444445,9.2736,36.0
28.84444444444445,13.9909,36.0
28.75555555555556,7.953400000000001,37.0
28.84444444444445,4.83,37.0
27.71111111111111,3.3327,39.0
25.9,6.6493,51.0
23.75555555555556,7.792400000000001,66.0
23.616666666666667,10.948,67.0
22.42777777777778,9.0643,71.0
21.977777777777774,6.5688,76.0
20.37777777777778,6.810300000000001,78.0
20.688888888888886,7.0357,82.0
19.75,11.27,81.0
18.79444444444444,10.948,79.0
17.933333333333334,10.851400000000002,83.0
17.21666666666667,12.3648,81.0
17.266666666666666,13.8782,76.0
18.855555555555554,14.1197,76.0
21.15555555555555,14.0392,68.0
23.883333333333333,12.654600000000002,62.0
24.916666666666664,13.5562,59.0
27.266666666666666,14.0875,51.0
27.84444444444445,9.4346,46.0
29.716666666666665,8.8872,41.0
30.022222222222226,10.8836,37.0
30.0,4.7495,40.0
29.855555555555554,3.0429,40.0
29.95,3.22,37.0
28.79444444444444,7.5992,43.0
26.933333333333337,6.230700000000001,52.0
25.90555555555555,8.935500000000001,55.00000000000001
25.30555555555556,6.6332,56.99999999999999
24.34444444444444,14.4739,62.0
13.877777777777776,2.6404,64.0
13.783333333333337,6.44,68.0
15.577777777777776,6.1502,64.0
13.11111111111111,6.1019000000000005,70.0
13.52777777777778,6.1502,73.0
12.483333333333333,5.425700000000001,79.0
13.577777777777776,9.4185,77.0
15.77777777777778,12.4936,68.0
18.522222222222226,10.5294,63.0
22.22222222222222,9.2897,49.0
24.02777777777778,11.0929,44.0
26.011111111111106,8.903300000000002,34.0
27.24444444444445,8.0661,28.000000000000004
27.77777777777778,12.6868,25.0
27.84444444444445,8.1949,24.0
28.88888888888889,6.601,20.0
28.96111111111111,7.3255,20.0
28.81666666666667,7.647500000000001,20.0
28.938888888888894,8.1788,22.0
27.266666666666666,7.0035,26.0
24.21666666666667,7.1645,34.0
21.16111111111111,8.1949,41.0
20.35,5.957000000000001,43.0
19.05555555555556,3.9928,49.0
23.061111111111117,14.3451,59.0
21.43888888888889,11.3344,65.0
21.21111111111112,10.722600000000002,66.0
20.92777777777778,10.9319,65.0
20.34444444444445,16.5025,72.0
19.761111111111106,10.4972,74.0
19.81666666666667,10.7548,74.0
20.90555555555555,14.168000000000005,69.0
22.29444444444444,10.9319,66.0
25.811111111111103,12.2682,52.0
26.988888888888887,10.5616,48.0
27.37222222222222,11.9945,49.0
28.72222222222222,11.0285,47.0
28.772222222222226,15.375500000000002,47.0
30.672222222222217,18.3862,45.0
30.95,17.227,42.0
31.04444444444444,20.3343,39.0
31.72222222222222,22.507800000000003,40.0
30.86111111111111,19.481,42.0
27.5,9.5634,48.0
24.90555555555555,3.2683,59.0
22.55,1.8676,57.99999999999999
22.922222222222224,20.1894,62.0
20.23888888888889,11.4149,70.0
19.261111111111116,14.007,74.0
18.71111111111112,2.7048,76.0
17.866666666666664,10.5294,82.0
17.11111111111111,5.9087000000000005,84.0
16.53333333333333,10.851400000000002,87.0
17.96111111111111,5.2647,84.0
16.044444444444444,0.1288,87.0
18.63888888888889,8.8228,85.0
18.79444444444444,7.615300000000001,91.0
20.07222222222222,15.633100000000002,86.0
22.82777777777778,10.8192,73.0
27.90555555555556,12.3487,46.0
29.516666666666666,24.6652,37.0
30.761111111111116,24.906700000000004,35.0
31.61666666666666,21.1715,33.0
31.9,22.7171,32.0
30.9,19.126800000000003,30.0
30.81666666666667,18.9175,31.0
30.877777777777776,10.5133,30.0
28.772222222222226,7.2611,37.0
25.877777777777776,3.1395,46.0
23.75,1.5939,56.00000000000001
22.10555555555556,6.279,56.99999999999999
22.56666666666667,6.3112,57.99999999999999
21.48333333333333,6.295100000000001,56.99999999999999
19.93333333333333,3.0429,65.0
21.83333333333333,10.3201,60.0
18.86666666666666,3.1556,71.0
18.266666666666666,3.1878,67.0
20.683333333333337,12.7512,75.0
20.92777777777778,12.0589,74.0
21.994444444444447,16.438100000000002,74.0
22.538888888888884,15.0857,74.0
23.93888888888889,11.5276,66.0
27.73333333333333,14.4739,53.0
29.97777777777777,17.0177,43.0
32.61666666666666,20.3665,31.0
33.71111111111112,17.6778,28.000000000000004
34.40555555555556,24.1983,28.000000000000004
33.772222222222226,21.879900000000003,28.999999999999996
33.794444444444444,24.7779,31.0
33.47777777777778,13.7816,28.999999999999996
32.71111111111111,12.783400000000002,32.0
32.03888888888889,3.2844,32.0
27.672222222222224,1.8998,45.0
25.877777777777776,8.05,49.0
24.772222222222226,10.1108,54.0
22.938888888888894,22.3146,76.0
23.311111111111103,19.931800000000003,70.0
21.16111111111111,6.1502,81.0
22.63888888888889,2.9302,70.0
20.488888888888887,0.0,81.0
21.0,11.27,73.0
21.416666666666668,10.8836,74.0
20.977777777777774,7.550900000000001,74.0
22.577777777777776,12.397,72.0
24.72222222222222,14.7959,66.0
27.744444444444444,9.7083,59.0
30.95555555555556,16.985500000000002,48.0
32.6,19.1429,42.0
34.84444444444445,17.0821,36.0
35.97777777777778,15.3594,30.0
36.96111111111111,13.685,28.999999999999996
37.12777777777777,12.558,27.0
37.12222222222222,7.550900000000001,27.0
36.97222222222222,4.1699,26.0
37.07222222222222,3.2039,26.0
33.81111111111111,7.969500000000001,35.0
30.96111111111112,1.7710000000000004,44.0
30.88333333333334,10.7548,45.0
29.02777777777778,10.6421,52.0
28.216666666666672,9.016,55.00000000000001
26.6,9.4346,60.0
26.416666666666668,13.6045,55.00000000000001
22.87777777777778,6.2146,68.0
23.56666666666667,6.279,63.0
21.966666666666672,6.2146,69.0
22.027777777777786,5.9731000000000005,68.0
21.994444444444447,10.5133,69.0
23.572222222222223,10.4972,64.0
25.777777777777786,12.783400000000002,60.0
28.59444444444445,10.6582,50.0
30.794444444444448,8.05,46.0
32.02222222222222,5.313,43.0
34.68333333333334,9.4346,36.0
35.83888888888889,12.88,33.0
36.650000000000006,10.948,32.0
36.97222222222222,10.5294,32.0
37.04444444444445,15.134000000000002,28.999999999999996
36.79444444444445,8.0661,32.0
35.78888888888889,23.6187,32.0
32.59444444444445,16.1161,38.0
29.95,16.309300000000004,44.0
28.70555555555556,12.1555,50.0
27.52777777777778,13.5079,54.0
26.29444444444444,10.787,60.0
25.32777777777778,10.7709,61.0
24.21666666666667,11.1573,65.0
22.672222222222224,13.1376,55.00000000000001
21.072222222222223,3.4293,74.0
21.05,6.3434,69.0
20.23333333333333,4.2343,79.0
21.02777777777777,9.8371,69.0
22.066666666666663,8.1949,69.0
23.79444444444444,9.3863,65.0
27.016666666666666,10.8997,52.0
29.866666666666667,11.1734,41.0
31.827777777777783,10.5133,35.0
32.644444444444446,9.6922,30.0
32.71111111111111,9.6278,28.000000000000004
33.644444444444446,13.7977,25.0
33.75,16.035600000000002,23.0
33.70555555555556,21.6062,24.0
33.544444444444444,16.9533,26.0
32.016666666666666,20.6402,28.999999999999996
29.81666666666667,14.312900000000004,35.0
27.666666666666668,13.6689,39.0
27.016666666666666,12.2682,38.0
26.46111111111111,13.8299,38.0
25.172222222222224,10.980200000000002,41.0
23.238888888888887,11.0607,46.0
22.63888888888889,13.894300000000005,51.0
18.4,6.7137,63.0
21.57777777777778,10.996300000000002,56.00000000000001
20.533333333333328,11.0446,61.0
20.96111111111112,11.1573,62.0
20.90555555555555,12.1072,60.0
20.95555555555556,10.8836,60.0
23.616666666666667,15.2145,56.00000000000001
25.977777777777774,21.5418,45.0
27.64444444444445,19.9479,39.0
28.661111111111115,19.8513,35.0
28.86666666666666,14.49,36.0
29.97777777777777,12.5419,34.0
29.038888888888884,11.382700000000002,33.0
29.97777777777777,13.0249,31.0
30.97222222222222,20.3665,26.0
30.811111111111103,23.167900000000003,26.0
29.90555555555555,20.5597,28.000000000000004
27.75555555555555,14.2002,33.0
25.14444444444445,7.647500000000001,39.0
22.68888888888889,11.0768,45.0
23.111111111111107,6.6493,45.0
21.47777777777777,10.9319,51.0
20.383333333333333,6.5044,54.0
18.66111111111111,3.5903,60.0
18.01666666666667,8.4686,68.0
17.55,6.295100000000001,65.0
15.050000000000002,3.4776,70.0
14.83888888888889,6.681500000000001,70.0
14.377777777777778,3.2683,73.0
17.044444444444444,3.1395,65.0
20.86111111111111,9.2736,60.0
23.86666666666666,7.969500000000001,49.0
26.16111111111111,8.7101,39.0
27.77777777777778,12.7351,34.0
29.88333333333334,7.8729,26.0
29.97777777777777,9.338,26.0
30.88333333333334,9.982,24.0
30.04444444444444,9.2897,26.0
31.11111111111111,3.4454,24.0
31.0,2.4633000000000003,23.0
31.061111111111103,9.3219,24.0
28.81666666666667,5.119800000000001,28.000000000000004
24.98888888888889,1.4168,41.0
22.71111111111111,3.2844,40.0
21.50555555555555,3.22,43.0
20.98888888888889,3.2361,54.0
18.8,3.1878,54.0
18.366666666666667,3.5581,64.0
18.811111111111117,5.8604,73.0
17.766666666666666,2.4311000000000003,68.0
17.305555555555557,6.44,68.0
18.33333333333333,6.44,81.0
18.75555555555556,6.9713,80.0
19.3,7.8729,78.0
19.92777777777778,9.1126,76.0
20.622222222222224,10.6421,73.0
21.355555555555554,12.3487,70.0
22.10555555555556,14.1197,67.0
22.84444444444445,15.8585,63.0
23.54444444444444,17.4685,60.0
24.183333333333334,18.869200000000003,57.99999999999999
24.727777777777774,19.9479,55.00000000000001
25.166666666666668,20.6402,54.0
26.45555555555556,14.2324,54.0
26.977777777777774,12.2521,50.0
27.016666666666666,11.0768,48.0
24.4,10.3362,53.0
22.700000000000003,15.9873,53.0
22.59444444444445,17.4202,56.00000000000001
21.566666666666663,16.7279,55.00000000000001
20.13888888888889,15.794100000000002,55.00000000000001
18.88888888888889,14.49,56.00000000000001
16.766666666666666,10.1752,76.0
16.266666666666666,7.1645,73.0
16.16111111111111,6.3756,67.0
17.15,13.2986,71.0
16.06111111111111,12.4453,72.0
15.994444444444444,12.3487,73.0
16.02777777777778,14.9408,67.0
16.08888888888889,12.4614,68.0
17.77777777777778,8.227100000000002,61.0
21.933333333333337,10.0786,51.0
22.700000000000003,11.0929,45.0
24.899999999999995,9.3702,40.0
26.094444444444445,6.810300000000001,39.0
25.966666666666665,3.1878,40.0
27.47222222222222,4.508,36.0
26.883333333333333,2.898,41.0
25.66111111111111,14.2807,42.0
21.84444444444444,20.3504,56.99999999999999
19.40555555555556,17.227,67.0
18.67777777777778,16.840600000000002,67.0
18.15,17.0499,72.0
17.655555555555555,16.583000000000002,75.0
17.62222222222222,3.1556,54.0
15.116666666666667,3.22,60.0
17.644444444444442,10.706500000000002,75.0
15.438888888888888,3.1878,65.0
15.372222222222224,6.1019000000000005,65.0
14.83888888888889,3.8962,71.0
13.755555555555553,4.7334000000000005,72.0
17.555555555555557,9.2897,61.0
19.944444444444446,10.304000000000002,56.00000000000001
23.86666666666666,12.1877,42.0
26.20555555555556,10.4167,36.0
27.53333333333333,12.075,34.0
28.88888888888889,12.4614,28.999999999999996
28.93333333333333,7.905100000000001,27.0
29.98333333333333,9.5151,27.0
31.061111111111103,4.7495,23.0
31.06666666666667,7.1001,23.0
30.00555555555556,8.1466,26.0
29.83333333333333,4.3309,25.0
27.43333333333333,4.7978000000000005,30.0
24.61111111111111,33.05330000000001,48.0
19.79444444444444,22.3146,65.0
19.772222222222226,23.8441,65.0
18.772222222222226,16.0034,73.0
17.061111111111114,10.9158,76.0
16.6,10.6099,79.0
16.08888888888889,14.168000000000005,81.0
17.03888888888889,6.359500000000001,76.0
16.549999999999997,6.1824,79.0
15.633333333333333,13.4596,92.0
16.038888888888888,9.3541,87.0
16.016666666666666,11.0768,87.0
16.188888888888886,12.5741,87.0
16.11111111111111,12.8317,87.0
17.15,12.558,81.0
17.950000000000003,13.5562,78.0
19.838888888888885,13.9587,69.0
20.877777777777776,17.5973,64.0
21.21111111111112,20.8495,67.0
22.03333333333333,17.4202,60.0
22.15,20.0928,59.0
22.11111111111111,13.8621,56.99999999999999
21.016666666666666,15.4882,60.0
19.88333333333334,12.6224,64.0
19.0,16.261,68.0
17.705555555555556,12.5419,74.0
17.68333333333333,17.114300000000004,74.0
17.294444444444444,16.9533,72.0
16.644444444444446,14.3934,73.0
16.133333333333333,16.985500000000002,79.0
16.700000000000003,7.2772,68.0
16.016666666666666,11.0124,84.0
15.95,13.9587,85.0
15.5,13.8299,87.0
13.77222222222222,12.2682,84.0
13.844444444444443,8.1305,83.0
15.127777777777776,12.2038,80.0
17.133333333333336,9.6117,68.0
18.87222222222222,8.3076,56.99999999999999
20.200000000000003,5.2647,52.0
22.17777777777778,8.9677,49.0
22.17777777777778,9.0965,43.0
22.23333333333333,8.790600000000001,43.0
22.71111111111111,4.4114,37.0
22.73333333333333,11.0929,37.0
22.08888888888889,9.8854,37.0
22.08333333333333,8.1949,39.0
20.99444444444445,11.1573,43.0
19.80555555555556,10.3845,47.0
18.84444444444445,7.921200000000001,53.0
18.311111111111103,10.787,55.00000000000001
18.28333333333333,10.465,59.0
18.266666666666666,14.2163,74.0
17.733333333333334,13.9909,78.0
14.1,11.3022,77.0
17.68888888888889,14.007,76.0
17.68888888888889,19.7708,76.0
17.17222222222222,16.0517,78.0
17.15,16.9694,81.0
16.183333333333334,16.9211,81.0
16.266666666666666,15.0535,82.0
17.31666666666667,14.1358,75.0
17.938888888888894,15.3594,72.0
18.86111111111111,16.6474,67.0
21.20555555555556,15.439900000000002,53.0
22.700000000000003,13.8621,49.0
22.50555555555556,8.291500000000001,50.0
22.33333333333333,10.8836,49.0
19.111111111111114,12.2038,64.0
18.183333333333337,18.9497,70.0
17.627777777777776,12.2199,70.0
18.044444444444448,8.0822,68.0
16.288888888888888,2.1252000000000004,77.0
14.144444444444446,4.395300000000001,81.0
13.499999999999998,6.1985,85.0
14.961111111111112,6.6332,72.0
14.355555555555558,6.3112,75.0
13.4,10.577700000000002,74.0
17.372222222222224,10.722600000000002,77.0
14.494444444444447,16.9694,69.0
15.005555555555553,16.8084,68.0
14.927777777777775,16.5347,71.0
14.983333333333333,14.023100000000005,68.0
15.02777777777778,13.9426,72.0
16.81111111111111,15.3111,70.0
17.766666666666666,15.7136,65.0
19.89444444444445,20.2377,61.0
20.827777777777776,22.6044,57.99999999999999
22.17777777777778,20.3343,53.0
22.82777777777778,21.847700000000003,51.0
24.71111111111112,17.516800000000003,46.0
26.088888888888885,14.3934,44.0
26.16111111111111,11.431,42.0
25.966666666666665,8.5974,43.0
26.088888888888885,8.4847,44.0
25.02777777777778,3.6708,45.0
22.36111111111111,4.395300000000001,56.00000000000001
21.16111111111111,2.4311000000000003,59.0
20.58333333333333,3.4454,60.0
19.455555555555552,6.44,67.0
20.438888888888894,14.023100000000005,64.0
18.911111111111115,3.8318,73.0
17.727777777777774,7.679699999999999,84.0
17.755555555555556,14.1519,73.0
17.200000000000003,14.023100000000005,75.0
16.522222222222226,13.7816,80.0
16.116666666666664,14.0875,81.0
17.716666666666665,15.536500000000002,73.0
18.8,17.0338,71.0
22.17777777777778,14.168000000000005,59.0
24.91111111111111,15.826300000000002,50.0
26.888888888888893,12.3648,43.0
28.772222222222226,14.4095,37.0
29.88333333333334,15.7619,34.0
29.78333333333333,10.3362,35.0
29.00555555555555,17.1626,35.0
23.39444444444445,10.722600000000002,61.0
24.0,10.7548,69.0
25.105555555555554,5.828200000000001,61.0
25.58333333333333,3.944500000000001,55.00000000000001
24.022222222222226,2.8819000000000004,74.0
22.11111111111111,0.0,82.0
21.466666666666665,6.44,83.0
19.827777777777776,3.6225,89.0
19.261111111111116,6.44,89.0
17.666666666666668,6.44,92.0
17.666666666666668,8.6618,89.0
16.072222222222223,8.935500000000001,89.0
16.094444444444445,4.8944,89.0
15.733333333333333,9.5956,92.0
15.02777777777778,8.1949,83.0
17.16111111111111,3.4776,87.0
19.00555555555555,7.921200000000001,81.0
22.272222222222226,4.8461,64.0
25.07222222222222,8.033900000000001,54.0
26.116666666666667,8.6135,56.99999999999999
28.88888888888889,9.160900000000002,40.0
30.0,10.6099,35.0
30.727777777777774,2.9785000000000004,34.0
30.827777777777776,7.969500000000001,33.0
31.02777777777778,9.6117,30.0
29.811111111111103,7.808499999999999,32.0
27.672222222222224,10.2074,43.0
26.105555555555554,13.8138,44.0
23.966666666666665,14.9086,50.0
22.22222222222222,8.774500000000002,55.00000000000001
20.99444444444445,3.0429,57.99999999999999
19.47222222222222,5.490100000000001,69.0
18.33888888888889,3.2361,73.0
17.155555555555555,2.7048,78.0
16.450000000000003,2.1735,86.0
15.488888888888887,3.3005,84.0
15.511111111111113,6.5849,84.0
14.322222222222225,6.021400000000001,87.0
15.050000000000002,7.567000000000001,83.0
17.666666666666668,4.7495,74.0
22.066666666666663,1.6583,60.0
25.90555555555555,4.8461,48.0
27.73333333333333,4.7978000000000005,41.0
28.911111111111115,4.395300000000001,36.0
31.08333333333333,4.2826,32.0
32.13333333333334,7.406,28.000000000000004
